transaction_id_anonymized,client_id_anonymized,transaction_amount_anonymized,transaction_type_anonymized,transaction_date_anonymized,compliance_flag_anonymized,account_balance_anonymized,location_anonymized
1,1069,12845.252413084128,deposit,2023-01-01 00:00:00,True,14720.574287983169,FL
2,1071,5853.606739867829,payment,2023-01-01 01:00:00,True,88819.54230105407,TX
3,1025,4405.437678233424,withdrawal,2023-01-01 02:00:00,True,61806.04107599296,TX
4,1086,4710.367615441188,payment,2023-01-01 03:00:00,True,62947.241101875225,TX
5,1011,9495.425540778564,payment,2023-01-01 04:00:00,False,22354.54478911723,TX
6,1081,7408.533120879902,payment,2023-01-01 05:00:00,True,17851.864773188452,FL
7,1060,11172.758910098282,withdrawal,2023-01-01 06:00:00,True,34158.2093174793,FL
8,1097,14.528054964319994,deposit,2023-01-01 07:00:00,True,35678.418516910184,TX
9,1060,14165.886219906883,transfer,2023-01-01 08:00:00,True,91942.96802525707,TX
10,1004,1590.0101515169006,deposit,2023-01-01 09:00:00,True,96555.56899015595,CA
11,1030,1419.588266726204,transfer,2023-01-01 10:00:00,True,19055.832256782,CA
12,1079,1299.0321104337559,withdrawal,2023-01-01 11:00:00,True,92084.74292756197,IL
13,1037,13261.657841366949,transfer,2023-01-01 12:00:00,True,64856.58217468238,TX
14,1095,11347.432167929743,payment,2023-01-01 13:00:00,True,26861.427607780097,CA
15,1011,6477.339552454542,transfer,2023-01-01 14:00:00,False,9801.863856992899,NY
16,1027,3780.595709266508,deposit,2023-01-01 15:00:00,True,72318.13326463,FL
17,1061,11638.259709512962,withdrawal,2023-01-01 16:00:00,True,35780.07718607288,IL
18,1096,3135.55196508898,deposit,2023-01-01 17:00:00,True,65648.58747911402,CA
19,1030,5809.453214289138,withdrawal,2023-01-01 18:00:00,True,1197.7853117003806,FL
20,1027,12390.760486339612,withdrawal,2023-01-01 19:00:00,True,55028.30703838431,TX
21,1014,8625.256572890594,deposit,2023-01-01 20:00:00,True,50679.60618724466,NY
22,1065,7395.371816807846,transfer,2023-01-01 21:00:00,True,1233.5363249145812,NY
23,1071,3635.973500170184,transfer,2023-01-01 22:00:00,True,2148.338158270954,CA
24,1028,13216.15403424768,deposit,2023-01-01 23:00:00,False,49939.09015270228,FL
25,1027,5822.393315808393,withdrawal,2023-01-02 00:00:00,True,26681.343400027854,CA
26,1023,2554.078873663905,transfer,2023-01-02 01:00:00,True,2480.5154339861874,TX
27,1090,13943.927225714018,withdrawal,2023-01-02 02:00:00,True,7709.945626338082,TX
28,1005,10829.62806360667,payment,2023-01-02 03:00:00,True,52992.073845480365,FL
29,1073,10218.219849447078,withdrawal,2023-01-02 04:00:00,True,52267.700978246496,TX
30,1049,12190.452384866896,transfer,2023-01-02 05:00:00,True,57406.64980259006,FL
31,1089,5300.800281895543,payment,2023-01-02 06:00:00,True,41007.36391747457,IL
32,1035,14324.82564821791,withdrawal,2023-01-02 07:00:00,True,33958.30105968303,TX
33,1097,1134.3381119159308,transfer,2023-01-02 08:00:00,True,35079.30651940788,FL
34,1071,1039.2781991091886,deposit,2023-01-02 09:00:00,True,89369.10874761631,FL
35,1054,3075.652353621094,withdrawal,2023-01-02 10:00:00,True,79199.56211585752,CA
36,1005,3036.146895655821,payment,2023-01-02 11:00:00,True,10200.70987820463,IL
37,1093,14684.364906933703,payment,2023-01-02 12:00:00,True,65783.95283356827,TX
38,1035,8735.001079030315,deposit,2023-01-02 13:00:00,True,74855.88938612136,IL
39,1059,11950.464070752865,payment,2023-01-02 14:00:00,False,49002.3404017808,NY
40,1086,7760.306468102833,deposit,2023-01-02 15:00:00,True,6475.815793545327,NY
41,1069,13179.373738737275,deposit,2023-01-02 16:00:00,True,54911.28178722338,NY
42,1097,5915.357323383002,withdrawal,2023-01-02 17:00:00,True,15555.60082565141,NY
43,1000,10745.368694124547,deposit,2023-01-02 18:00:00,True,61036.5625116628,FL
44,1030,11702.991917916857,withdrawal,2023-01-02 19:00:00,True,58356.79807191312,CA
45,1035,3414.0767720577105,withdrawal,2023-01-02 20:00:00,True,68415.4353201199,FL
46,1019,5979.299359604305,deposit,2023-01-02 21:00:00,True,27447.329041148045,CA
47,1056,13128.589534471454,payment,2023-01-02 22:00:00,True,23009.735241113474,NY
48,1019,2858.3700862542305,transfer,2023-01-02 23:00:00,True,97834.92281274445,NY
49,1081,14135.89421989054,withdrawal,2023-01-03 00:00:00,True,69969.47234906923,CA
50,1078,3255.306796559648,deposit,2023-01-03 01:00:00,True,11007.315300813783,TX
51,1084,12109.126935078906,withdrawal,2023-01-03 02:00:00,True,86116.46107733744,NY
52,1085,2993.3506807883837,deposit,2023-01-03 03:00:00,False,94193.92051161116,IL
53,1036,7208.4774141811595,deposit,2023-01-03 04:00:00,False,42261.267437141076,FL
54,1052,2488.779216542887,deposit,2023-01-03 05:00:00,True,18443.794699252772,TX
55,1023,210.49576743912567,payment,2023-01-03 06:00:00,False,72793.97890648912,TX
56,1002,11047.668259985607,withdrawal,2023-01-03 07:00:00,True,31463.56319713524,TX
57,1085,960.7615068143874,transfer,2023-01-03 08:00:00,True,95228.92701578421,NY
58,1085,14858.083269677041,deposit,2023-01-03 09:00:00,True,39200.95168394921,FL
59,1005,3871.5918314241258,withdrawal,2023-01-03 10:00:00,True,48384.389561451935,NY
60,1055,3576.0847880997208,payment,2023-01-03 11:00:00,True,70661.00261063245,CA
61,1034,10702.684283593451,withdrawal,2023-01-03 12:00:00,True,78127.2723097009,CA
62,1000,88.43765192150315,transfer,2023-01-03 13:00:00,True,26557.86364736564,TX
63,1093,2834.1476757751207,withdrawal,2023-01-03 14:00:00,True,51721.47981938514,NY
64,1052,3304.9860778886273,transfer,2023-01-03 15:00:00,True,66071.31467720827,CA
65,1019,10539.081347243768,deposit,2023-01-03 16:00:00,True,77708.12213053132,CA
66,1090,11652.851924652798,deposit,2023-01-03 17:00:00,True,32072.11367320718,NY
67,1055,14372.047331777556,payment,2023-01-03 18:00:00,True,31249.315259287618,TX
68,1032,614.734373405622,transfer,2023-01-03 19:00:00,False,35906.23230009072,IL
69,1064,11878.974607132574,deposit,2023-01-03 20:00:00,True,52524.920925924154,CA
